borough,date,year,month,crime_count,population,crime_per_1000,claimant_count,claimant_per_1000,population_density,imd_value
Brent,2019-07-01,2019,7,2615.0,347424,7.5268260108685645,6515,18.75230266187713,7791.775458896943,25.19985549132948
Brent,2019-08-01,2019,8,2417.0,347424,6.956917196278899,6750,19.428709588284057,7791.775458896943,25.19985549132948
Brent,2019-09-01,2019,9,2494.0,347424,7.178548401952658,6865,19.75971723312149,7791.775458896943,25.19985549132948
Brent,2019-10-01,2019,10,2587.0,347424,7.446232845169015,6975,20.07633324122686,7791.775458896943,25.19985549132948
Brent,2019-11-01,2019,11,2462.0,347424,7.086441926867458,7130,20.52247397992079,7791.775458896943,25.19985549132948
Brent,2019-12-01,2019,12,2387.0,347424,6.870567375886525,7240,20.83908998802616,7791.775458896943,25.19985549132948
Brent,2020-01-01,2020,1,2472.0,343988,7.186297196413828,7280,21.16352896031257,7791.775458896943,25.19985549132948
Brent,2020-02-01,2020,2,2387.0,343988,6.939195553333255,7690,22.355431003407094,7791.775458896943,25.19985549132948
Brent,2020-03-01,2020,3,1786.0,343988,5.192041582845913,7875,22.893240461876577,7791.775458896943,25.19985549132948
Brent,2020-04-01,2020,4,2013.0,343988,5.851948323778736,11970,34.797725502052394,7791.775458896943,25.19985549132948
Brent,2020-05-01,2020,5,2237.0,343988,6.503133830249893,20395,59.289858948567975,7791.775458896943,25.19985549132948
Brent,2020-06-01,2020,6,2381.0,343988,6.921753084409921,21135,61.441096782445904,7791.775458896943,25.19985549132948
Brent,2020-07-01,2020,7,2574.0,343988,7.482819168110516,21330,62.00797702245427,7791.775458896943,25.19985549132948
Brent,2020-08-01,2020,8,2573.0,343988,7.479912089956627,21620,62.851029687082104,7791.775458896943,25.19985549132948
Brent,2020-09-01,2020,9,2480.0,343988,7.209553821644941,22145,64.37724571787389,7791.775458896943,25.19985549132948
Brent,2020-10-01,2020,10,2558.0,343988,7.43630591764829,21990,63.926648604021075,7791.775458896943,25.19985549132948
Brent,2020-11-01,2020,11,2282.0,343988,6.633952347174901,22705,66.00520948405176,7791.775458896943,25.19985549132948
Brent,2020-12-01,2020,12,2254.0,343988,6.552554158866006,22885,66.5284835517518,7791.775458896943,25.19985549132948
Brent,2021-01-01,2021,1,1905.0,339248,5.61536103381597,22800,67.20747064094704,7791.775458896943,25.19985549132948
Brent,2021-02-01,2021,2,2051.0,339248,6.045724661604489,24125,71.11316794793188,7791.775458896943,25.19985549132948
Brent,2021-03-01,2021,3,2177.0,339248,6.417134367778145,24400,71.9237843701363,7791.775458896943,25.19985549132948
Brent,2021-04-01,2021,4,2057.0,339248,6.0634108380889495,24230,71.42267603640995,7791.775458896943,25.19985549132948
Brent,2021-05-01,2021,5,2410.0,339248,7.103947554591332,22850,67.3548554449842,7791.775458896943,25.19985549132948
Brent,2021-06-01,2021,6,2346.0,339248,6.9152950054237605,21215,62.53537235296892,7791.775458896943,25.19985549132948
Brent,2021-07-01,2021,7,2598.0,339248,7.6581144177710705,20825,61.38577088147903,7791.775458896943,25.19985549132948
Brent,2021-08-01,2021,8,2411.0,339248,7.106895250672075,19795,58.34964391831345,7791.775458896943,25.19985549132948
Brent,2021-09-01,2021,9,2309.0,339248,6.8062302504362595,18720,55.18087063151441,7791.775458896943,25.19985549132948
Brent,2021-10-01,2021,10,2603.0,339248,7.672852898174786,18165,53.54489930670188,7791.775458896943,25.19985549132948
Brent,2021-11-01,2021,11,2364.0,339248,6.96835353487714,17410,51.3193887657407,7791.775458896943,25.19985549132948
Brent,2021-12-01,2021,12,2065.0,339248,6.086992406734896,16460,48.51907748903457,7791.775458896943,25.19985549132948
Brent,2022-01-01,2022,1,2278.0,341505,6.670473345924656,16145,47.27602816942651,7791.775458896943,25.19985549132948
Brent,2022-02-01,2022,2,2300.0,341505,6.7348940718291095,16015,46.89536024362747,7791.775458896943,25.19985549132948
Brent,2022-03-01,2022,3,2576.0,341505,7.5430813604486024,15290,44.77240450359438,7791.775458896943,25.19985549132948
Brent,2022-04-01,2022,4,2423.0,341505,7.095064493931275,14745,43.17652743005227,7791.775458896943,25.19985549132948
Brent,2022-05-01,2022,5,2539.0,341505,7.434737412336569,14490,42.42983265252339,7791.775458896943,25.19985549132948
Brent,2022-06-01,2022,6,2530.0,341505,7.40838347901202,14245,41.7124200231329,7791.775458896943,25.19985549132948
Brent,2022-07-01,2022,7,2523.0,341505,7.387885975315149,13785,40.36544120876707,7791.775458896943,25.19985549132948
Brent,2022-08-01,2022,8,2526.0,341505,7.396670619756666,13705,40.131184023659976,7791.775458896943,25.19985549132948
Brent,2022-09-01,2022,9,2432.0,341505,7.121418427255824,13875,40.62898054201256,7791.775458896943,25.19985549132948
Brent,2022-10-01,2022,10,2454.0,341505,7.185839153160275,13865,40.59969839387417,7791.775458896943,25.19985549132948
Brent,2022-11-01,2022,11,2470.0,341505,7.232690590181696,14075,41.21462350478031,7791.775458896943,25.19985549132948
Brent,2022-12-01,2022,12,2238.0,341505,6.553344753371108,14105,41.302469949195476,7791.775458896943,25.19985549132948
Brent,2023-01-01,2023,1,2425.0,348751,6.953385079899413,13855,39.72748465237376,7791.775458896943,25.19985549132948
Brent,2023-02-01,2023,2,2302.0,348751,6.600697919145752,14050,40.28662283405639,7791.775458896943,25.19985549132948
Brent,2023-03-01,2023,3,2558.0,348751,7.334745993559875,14215,40.759739757018615,7791.775458896943,25.19985549132948
Brent,2023-04-01,2023,4,2473.0,348751,7.0910190938520605,14495,41.562604838409065,7791.775458896943,25.19985549132948
Brent,2023-05-01,2023,5,2853.0,348751,8.180621704310525,14305,41.01780353317983,7791.775458896943,25.19985549132948
Brent,2023-06-01,2023,6,2926.0,348751,8.389940100530179,14600,41.863679243930484,7791.775458896943,25.19985549132948
Brent,2023-07-01,2023,7,2820.0,348751,8.08599831971808,14710,42.1790905259053,7791.775458896943,25.19985549132948
Brent,2023-08-01,2023,8,2642.0,348751,7.575605517977009,14655,42.02138488491789,7791.775458896943,25.19985549132948
Brent,2023-09-01,2023,9,2705.0,348751,7.75625016128986,14855,42.594859943053926,7791.775458896943,25.19985549132948
Brent,2023-10-01,2023,10,2557.0,348751,7.331878618269195,14985,42.967618730842354,7791.775458896943,25.19985549132948
Brent,2023-11-01,2023,11,2614.0,348751,7.4953190098379645,14920,42.78123933694813,7791.775458896943,25.19985549132948
Brent,2023-12-01,2023,12,2612.0,348751,7.489584259256604,15200,43.58410441833858,7791.775458896943,25.19985549132948
Brent,2024-01-01,2024,1,2553.0,352976,7.2327863650786455,15360,43.5157064502969,7791.775458896943,25.19985549132948
Brent,2024-02-01,2024,2,2633.0,352976,7.459430669507276,15800,44.762250124654365,7791.775458896943,25.19985549132948
Brent,2024-03-01,2024,3,2721.0,352976,7.708739404378768,15590,44.16730882552922,7791.775458896943,25.19985549132948
Brent,2024-04-01,2024,4,2654.0,352976,7.518924799419791,15505,43.926499252073796,7791.775458896943,25.19985549132948
Brent,2024-05-01,2024,5,2815.0,352976,7.975046462082409,15825,44.83307646978831,7791.775458896943,25.19985549132948
Brent,2024-06-01,2024,6,2909.0,352976,8.241353519786047,16430,46.547074022029825,7791.775458896943,25.19985549132948
Brent,2024-07-01,2024,7,2823.0,352976,7.99771089252527,18620,52.751461855763566,7791.775458896943,25.19985549132948
Brent,2024-08-01,2024,8,2684.0,352976,7.603916413580527,18340,51.95820679026336,7791.775458896943,25.19985549132948
Brent,2024-09-01,2024,9,2771.0,352976,7.850392094646661,18445,52.25567743982594,7791.775458896943,25.19985549132948
Brent,2024-10-01,2024,10,2814.0,352976,7.9722134082770495,18500,52.41149539912062,7791.775458896943,25.19985549132948
Brent,2024-11-01,2024,11,2669.0,352976,7.561420606500159,18350,51.98653732831694,7791.775458896943,25.19985549132948
Brent,2024-12-01,2024,12,2546.0,352976,7.21295498844114,18155,51.43409183627216,7791.775458896943,25.19985549132948
Bromley,2019-01-01,2019,1,2003.0,331192,6.047851397376749,2990,9.027995845310274,2216.2269913911814,13.969446700507616
Bromley,2019-02-01,2019,2,1946.0,331192,5.875745790961134,3175,9.586584217010074,2216.2269913911814,13.969446700507616
Bromley,2019-03-01,2019,3,2091.0,331192,6.313558298509626,3295,9.948911809463997,2216.2269913911814,13.969446700507616
Bromley,2019-04-01,2019,4,1952.0,331192,5.893862170583831,3440,10.386724317012487,2216.2269913911814,13.969446700507616
Bromley,2019-05-01,2019,5,2085.0,331192,6.2954419188869295,3450,10.416918283050315,2216.2269913911814,13.969446700507616
Bromley,2019-06-01,2019,6,1996.0,331192,6.026715621150269,3640,10.990603637769029,2216.2269913911814,13.969446700507616
Bromley,2019-07-01,2019,7,2178.0,331192,6.576245803038721,3690,11.141573467958164,2216.2269913911814,13.969446700507616
Bromley,2019-08-01,2019,8,2068.0,331192,6.244112176622624,3785,11.42841614531752,2216.2269913911814,13.969446700507616
Bromley,2019-09-01,2019,9,2082.0,331192,6.286383729075582,3975,12.002101500036233,2216.2269913911814,13.969446700507616
Bromley,2019-10-01,2019,10,2202.0,331192,6.648711321529505,4040,12.198362279282108,2216.2269913911814,13.969446700507616
Bromley,2019-11-01,2019,11,2260.0,331192,6.823836324548902,4130,12.470107973622552,2216.2269913911814,13.969446700507616
Bromley,2019-12-01,2019,12,2074.0,331192,6.2622285562453195,4085,12.334235126452331,2216.2269913911814,13.969446700507616
Bromley,2020-01-01,2020,1,2149.0,331247,6.487605925487627,4050,12.226525825139548,2216.2269913911814,13.969446700507616
Bromley,2020-02-01,2020,2,2062.0,331247,6.224962037392037,4225,12.754832496596196,2216.2269913911814,13.969446700507616
Bromley,2020-03-01,2020,3,1425.0,331247,4.301925753289841,4280,12.920871736196856,2216.2269913911814,13.969446700507616
Bromley,2020-04-01,2020,4,1434.0,331247,4.32909581067904,7045,21.268117145211882,2216.2269913911814,13.969446700507616
Bromley,2020-05-01,2020,5,1637.0,331247,4.941931549568751,11425,34.49087840795539,2216.2269913911814,13.969446700507616
Bromley,2020-06-01,2020,6,1691.0,331247,5.104951893903944,11005,33.22294239645944,2216.2269913911814,13.969446700507616
Bromley,2020-07-01,2020,7,1926.0,331247,5.814392281288585,11375,34.33993364468207,2216.2269913911814,13.969446700507616
Bromley,2020-08-01,2020,8,1762.0,331247,5.31929345775207,11595,35.004090603084705,2216.2269913911814,13.969446700507616
Bromley,2020-09-01,2020,9,1884.0,331247,5.68759868013899,11595,35.004090603084705,2216.2269913911814,13.969446700507616
Bromley,2020-10-01,2020,10,2065.0,331247,6.234018723188436,11040,33.32860373075077,2216.2269913911814,13.969446700507616
Bromley,2020-11-01,2020,11,1870.0,331247,5.645334146422458,11535,34.822956887156714,2216.2269913911814,13.969446700507616
Bromley,2020-12-01,2020,12,1655.0,331247,4.996271664347148,11395,34.40031154999139,2216.2269913911814,13.969446700507616
Bromley,2021-01-01,2021,1,1500.0,329899,4.546846155944698,11145,33.78306693866911,2216.2269913911814,13.969446700507616
Bromley,2021-02-01,2021,2,1587.0,329899,4.810563232989491,11750,35.616961554900136,2216.2269913911814,13.969446700507616
Bromley,2021-03-01,2021,3,1822.0,329899,5.522902464087494,11730,35.55633693948754,2216.2269913911814,13.969446700507616
Bromley,2021-04-01,2021,4,1843.0,329899,5.586558310270719,11490,34.82884155453639,2216.2269913911814,13.969446700507616
Bromley,2021-05-01,2021,5,1877.0,329899,5.689620156472133,10510,31.858235399319188,2216.2269913911814,13.969446700507616
Bromley,2021-06-01,2021,6,1831.0,329899,5.550183541023161,9530,28.887629244101984,2216.2269913911814,13.969446700507616
Bromley,2021-07-01,2021,7,1928.0,329899,5.844212925774252,9285,28.144977705297684,2216.2269913911814,13.969446700507616
Bromley,2021-08-01,2021,8,1725.0,329899,5.228873079336403,8825,26.750611550807974,2216.2269913911814,13.969446700507616
Bromley,2021-09-01,2021,9,1985.0,329899,6.016993079700151,8365,25.356245396318265,2216.2269913911814,13.969446700507616
Bromley,2021-10-01,2021,10,2115.0,329899,6.411053079882024,7940,24.067972318800603,2216.2269913911814,13.969446700507616
Bromley,2021-11-01,2021,11,2146.0,329899,6.505021233771548,7545,22.870636164401834,2216.2269913911814,13.969446700507616
Bromley,2021-12-01,2021,12,1918.0,329899,5.8139006180679536,7170,21.733924625415657,2216.2269913911814,13.969446700507616
Bromley,2022-01-01,2022,1,1951.0,329930,5.913375564513684,6905,20.928681841602764,2216.2269913911814,13.969446700507616
Bromley,2022-02-01,2022,2,1797.0,329930,5.446609886945716,6870,20.822598733064588,2216.2269913911814,13.969446700507616
Bromley,2022-03-01,2022,3,1965.0,329930,5.955808807928954,6450,19.54960143060649,2216.2269913911814,13.969446700507616
Bromley,2022-04-01,2022,4,1860.0,329930,5.63755948231443,6135,18.59485345376292,2216.2269913911814,13.969446700507616
Bromley,2022-05-01,2022,5,1959.0,329930,5.937623132179553,5970,18.09474737065438,2216.2269913911814,13.969446700507616
Bromley,2022-06-01,2022,6,1925.0,329930,5.834570969599612,5890,17.852271693995696,2216.2269913911814,13.969446700507616
Bromley,2022-07-01,2022,7,2000.0,329930,6.061891916467129,5805,17.59464128754584,2216.2269913911814,13.969446700507616
Bromley,2022-08-01,2022,8,1859.0,329930,5.634528536356197,5785,17.534022368381173,2216.2269913911814,13.969446700507616
Bromley,2022-09-01,2022,9,1784.0,329930,5.407207589488679,5880,17.82196223441336,2216.2269913911814,13.969446700507616
Bromley,2022-10-01,2022,10,1863.0,329930,5.646652320189131,5835,17.68556966629285,2216.2269913911814,13.969446700507616
Bromley,2022-11-01,2022,11,1912.0,329930,5.795168672142576,5800,17.579486557754674,2216.2269913911814,13.969446700507616
Bromley,2022-12-01,2022,12,1764.0,329930,5.346588670324008,5905,17.897735883369197,2216.2269913911814,13.969446700507616
Bromley,2023-01-01,2023,1,1829.0,332482,5.5010496808849805,5835,17.549822246016326,2216.2269913911814,13.969446700507616
Bromley,2023-02-01,2023,2,1774.0,332482,5.33562719184798,5870,17.655091102676238,2216.2269913911814,13.969446700507616
Bromley,2023-03-01,2023,3,1979.0,332482,5.952201923713163,5985,18.00097448884451,2216.2269913911814,13.969446700507616
Bromley,2023-04-01,2023,4,1879.0,332482,5.6514337618277075,6055,18.211512202164325,2216.2269913911814,13.969446700507616
Bromley,2023-05-01,2023,5,2055.0,332482,6.18078572674611,5930,17.83555199980751,2216.2269913911814,13.969446700507616
Bromley,2023-06-01,2023,6,1992.0,332482,5.991301784758273,6015,18.091204937410147,2216.2269913911814,13.969446700507616
Bromley,2023-07-01,2023,7,2031.0,332482,6.1086013678936,6070,18.256627426447146,2216.2269913911814,13.969446700507616
Bromley,2023-08-01,2023,8,2039.0,332482,6.132662820844437,6120,18.407011507389875,2216.2269913911814,13.969446700507616
Bromley,2023-09-01,2023,9,2030.0,332482,6.105593686274745,6290,18.91831738259515,2216.2269913911814,13.969446700507616
Bromley,2023-10-01,2023,10,1875.0,332482,5.63940303535229,6270,18.858163750218058,2216.2269913911814,13.969446700507616
Bromley,2023-11-01,2023,11,2055.0,332482,6.18078572674611,6280,18.8882405664066,2216.2269913911814,13.969446700507616
Bromley,2023-12-01,2023,12,1934.0,332482,5.816856250864709,6445,19.384508033517605,2216.2269913911814,13.969446700507616
Bromley,2024-01-01,2024,1,1918.0,335319,5.719926398444466,6440,19.205592286747844,2216.2269913911814,13.969446700507616
Bromley,2024-02-01,2024,2,1943.0,335319,5.7944822691228355,6700,19.98097334180288,2216.2269913911814,13.969446700507616
Bromley,2024-03-01,2024,3,2006.0,335319,5.982363063232325,6575,19.608193988411035,2216.2269913911814,13.969446700507616
Bromley,2024-04-01,2024,4,1981.0,335319,5.907807192553957,6530,19.47399342118997,2216.2269913911814,13.969446700507616
Bromley,2024-05-01,2024,5,1993.0,335319,5.943594010479573,6575,19.608193988411035,2216.2269913911814,13.969446700507616
Bromley,2024-06-01,2024,6,1964.0,335319,5.8571092004926655,6725,20.05552921248125,2216.2269913911814,13.969446700507616
Bromley,2024-07-01,2024,7,2140.0,335319,6.381982530068383,7180,21.412446058827562,2216.2269913911814,13.969446700507616
Bromley,2024-08-01,2024,8,2120.0,335319,6.322337833525688,7130,21.263334317470825,2216.2269913911814,13.969446700507616
Bromley,2024-09-01,2024,9,2049.0,335319,6.1105991607991195,7175,21.397534884691893,2216.2269913911814,13.969446700507616
Bromley,2024-10-01,2024,10,2055.0,335319,6.128492569761928,7185,21.427357232963235,2216.2269913911814,13.969446700507616
Bromley,2024-11-01,2024,11,2128.0,335319,6.346195712142766,7280,21.71066954154104,2216.2269913911814,13.969446700507616
Bromley,2024-12-01,2024,12,1977.0,335319,5.895878253245417,7275,21.695758367405364,2216.2269913911814,13.969446700507616
Camden,2019-01-01,2019,1,3040.0,217136,14.000442119224818,3105,14.299793677695085,11594.546771706013,19.981052631578947
Camden,2019-02-01,2019,2,3140.0,217136,14.460982978409845,3245,14.944550880554123,11594.546771706013,19.981052631578947
Camden,2019-03-01,2019,3,3460.0,217136,15.93471372780193,3375,15.543253997494658,11594.546771706013,19.981052631578947
Camden,2019-04-01,2019,4,3197.0,217136,14.72349126814531,3525,16.234065286272198,11594.546771706013,19.981052631578947
Camden,2019-05-01,2019,5,3295.0,217136,15.174821310146635,3580,16.487362758823963,11594.546771706013,19.981052631578947
Camden,2019-06-01,2019,6,3135.0,217136,14.437955935450592,3730,17.178174047601505,11594.546771706013,19.981052631578947
Camden,2019-07-01,2019,7,3376.0,217136,15.54785940608651,3855,17.753850121582786,11594.546771706013,19.981052631578947
Camden,2019-08-01,2019,8,3180.0,217136,14.645199322083856,3910,18.00714759413455,11594.546771706013,19.981052631578947
Camden,2019-09-01,2019,9,3265.0,217136,15.036659052391128,4030,18.559796625156583,11594.546771706013,19.981052631578947
Camden,2019-10-01,2019,10,3647.0,217136,16.795925134477933,4070,18.744012968830592,11594.546771706013,19.981052631578947
Camden,2019-11-01,2019,11,3413.0,217136,15.718259523984969,4125,18.99731044138236,11594.546771706013,19.981052631578947
Camden,2019-12-01,2019,12,3210.0,217136,14.783361579839363,4140,19.066391570260112,11594.546771706013,19.981052631578947
Camden,2020-01-01,2020,1,3205.0,214768,14.923079788422857,4130,19.230052894285926,11594.546771706013,19.981052631578947
